,graph_id,src,dest,total_border,greatest_border,nb_borders
0,0,0,32,2163.2453638493826,2163.2453638493826,1
1,0,1,2,1124.1592365175075,1124.1592365175075,1
2,0,1,31,147.83564831190043,147.83564831190043,1
3,0,1,32,2387.6358718708602,2387.6358718708602,1
4,0,1,41,1242.511251541263,1242.511251541263,1
5,0,1,42,118.35011829242929,118.35011829242929,1
6,0,2,1,1124.1592365175075,1124.1592365175075,1
7,0,2,31,297.4751304731237,297.4751304731237,1
8,0,2,41,623.2070355606413,623.2070355606413,1
9,0,3,7,969.1938948277501,969.1938948277501,1
10,0,3,31,1611.8546310011998,1611.8546310011998,1
11,0,4,6,85.82674105024903,85.82674105024903,1
12,0,4,42,2977.67994989637,2977.67994989637,1
13,0,5,6,47.880461867036416,47.880461867036416,1
14,0,5,31,2289.043156366746,2031.6158521736047,2
15,0,5,44,867.361826793397,867.361826793397,1
16,0,6,4,85.82674105024903,85.82674105024903,1
17,0,6,5,47.880461867036416,47.880461867036416,1
18,0,6,7,414.26047444679944,414.26047444679944,1
19,0,6,31,2450.2273210604685,1694.5925965133556,3
20,0,6,42,951.4733463559103,848.769902681814,2
21,0,7,3,969.1938948277503,969.1938948277503,1
22,0,7,6,414.2604744467993,414.2604744467993,1
23,0,7,31,834.9541109494733,437.23866076126933,2
24,0,8,18,1464.8921395013817,1464.8921395013817,1
25,0,8,37,1993.2890465204164,1341.259849467869,2
26,0,8,40,2592.37807933176,2592.37807933176,1
27,0,9,35,966.3453719848618,966.3453719848618,1
28,0,9,37,2421.765764909714,2421.765764909714,1
29,0,9,43,974.080786209602,974.080786209602,1
30,0,10,14,435.655996969405,435.655996969405,1
31,0,10,18,2715.0756167586437,2715.0756167586437,1
32,0,10,21,709.9047670432437,709.9047670432437,1
33,0,10,45,1391.3144771788047,1391.3144771788047,1
34,0,11,12,882.0790532485518,882.0790532485518,1
35,0,11,22,1157.5040866550708,1157.5040866550708,1
36,0,11,37,413.18489624419624,413.18489624419624,1
37,0,11,43,1418.2521210421137,1418.2521210421137,1
38,0,12,11,882.0790532485516,882.0790532485516,1
39,0,12,15,1918.3109959871776,1918.3109959871776,1
40,0,12,19,448.9139105314601,448.9139105314601,1
41,0,12,20,3239.0255503842654,3239.0255503842654,1
42,0,12,22,795.373109409311,795.373109409311,1
43,0,12,26,580.3111760632794,580.3111760632794,1
44,0,12,32,2749.701779134134,2749.701779134134,1
45,0,12,43,5292.906170050029,5292.906170050029,1
46,0,12,45,3140.0107649334145,2531.7600391408014,2
47,0,12,46,7277.868076996596,7277.868076996596,1
48,0,13,43,2401.243823895311,2401.243823895311,1
49,0,14,10,435.655996969405,435.655996969405,1
50,0,14,19,539.9168262016935,539.9168262016935,1
51,0,14,21,1407.9247278090895,1407.9247278090895,1
52,0,14,45,1875.4903136214803,1875.4903136214803,1
53,0,15,12,1918.310995987178,1918.310995987178,1
54,0,15,45,1066.6962838821273,1066.6962838821273,1
55,0,16,20,1010.99642648843,1010.99642648843,1
56,0,16,46,4058.8498947377093,4058.8498947377093,1
57,0,17,26,2043.424750395385,2043.424750395385,1
58,0,17,28,274.3154937779111,274.3154937779111,1
59,0,17,30,1583.044603290596,1583.044603290596,1
60,0,17,31,753.210249990769,409.515084937253,2
61,0,18,8,1464.8921395013815,1464.8921395013815,1
62,0,18,10,2715.0756167586437,2715.0756167586437,1
63,0,18,21,1240.807449415923,1240.807449415923,1
64,0,18,22,178.21709902940097,178.21709902940097,1
65,0,18,37,981.6933137437944,751.6465050281952,2
66,0,18,45,340.8867795557231,340.8867795557231,1
