,graph_id,src,dest,total_border,greatest_border,nb_borders
90,FR84153259,0,14,2324.3511247208817,2324.3511247208817,1
91,FR84153259,0,15,945.5337895685786,945.5337895685786,1
92,FR84153259,0,16,1700.7780417285367,1700.7780417285367,1
93,FR84153259,0,17,1366.6608515114592,1366.6608515114592,1
94,FR84153259,0,18,5875.651000661906,5875.651000661906,1
95,FR84153259,0,19,4018.1945843631192,4018.1945843631192,1
96,FR84153259,0,20,866.966869912801,866.966869912801,1
97,FR84153259,0,21,1201.5682734275167,1201.5682734275167,1
98,FR84153259,0,22,878.1937867765162,878.1937867765162,1
99,FR84153259,0,23,2532.1094912338035,2207.331901864581,2
100,FR84153259,0,25,2435.2644556536297,2435.2644556536297,1
101,FR84153259,0,26,1178.2603214212747,963.3003671873535,2
102,FR84153259,1,2,2181.206114776596,2181.206114776596,1
103,FR84153259,1,4,422.11839465575224,422.11839465575224,1
104,FR84153259,1,5,409.12099943570195,409.12099943570195,1
105,FR84153259,1,19,160.98493104709326,160.98493104709326,1
106,FR84153259,3,19,225.9368669226353,225.9368669226353,1
107,FR84153259,4,8,633.8193269839421,633.8193269839421,1
108,FR84153259,5,10,417.90532064180877,417.90532064180877,1
109,FR84153259,6,19,522.8969225511762,522.8969225511762,1
110,FR84153259,9,13,4848.5351794779535,2830.279382024139,2
111,FR84153259,9,16,2279.1695589022934,2279.1695589022934,1
112,FR84153259,9,17,164.5924776450829,164.5924776450829,1
113,FR84153259,9,22,703.0293272872706,703.0293272872706,1
114,FR84153259,9,24,647.9941091723501,647.9941091723501,1
115,FR84153259,9,25,700.598724493021,700.598724493021,1
116,FR84153259,10,11,67.76622314845036,67.76622314845036,1
117,FR84153259,13,24,2423.296091243139,2423.296091243139,1
118,FR84153259,14,26,1784.718213764339,1784.718213764339,1
119,FR84153259,15,23,1420.3608687673777,1420.3608687673777,1
120,FR84153259,15,26,1336.6509905191535,1336.6509905191535,1
121,FR84153259,18,23,110.24541820061856,110.24541820061856,1
122,FR84742189,0,13,175.2234412732833,175.2234412732833,1
123,FR84742189,0,21,148.86680370134516,148.86680370134516,1
